date,time,p_open,p_high,p_low,p_close,volumn,oi
20180817,10:36:00,99.32,99.32,99.31,99.31,27,2423
20180817,10:37:00,99.305,99.31,99.3,99.3,20,2429
20180817,10:38:00,99.3,99.3,99.295,99.295,30,2448
20180817,10:39:00,99.295,99.315,99.295,99.315,79,2522
20180817,10:40:00,99.315,99.34,99.315,99.325,129,2618
20180817,10:41:00,99.315,99.335,99.315,99.325,61,2660
20180817,10:42:00,99.33,99.335,99.32,99.32,23,2669
20180817,10:45:00,99.315,99.32,99.315,99.32,16,2684
20180817,10:46:00,99.32,99.325,99.31,99.315,55,2737
20180817,10:47:00,99.315,99.315,99.315,99.315,5,2741
20180817,10:48:00,99.315,99.315,99.31,99.31,12,2748
20180817,10:49:00,99.31,99.31,99.31,99.31,1,2749
20180817,10:50:00,99.31,99.31,99.31,99.31,8,2757
20180817,10:51:00,99.31,99.315,99.305,99.31,20,2763
20180817,10:52:00,99.31,99.315,99.31,99.315,5,2760
20180817,10:54:00,99.31,99.31,99.31,99.31,19,2760
20180817,10:55:00,99.31,99.31,99.305,99.305,3,2760
20180817,10:58:00,99.31,99.31,99.31,99.31,10,2755
20180817,10:59:00,99.31,99.31,99.31,99.31,1,2754
20180817,11:01:00,99.305,99.305,99.3,99.3,22,2758
20180817,11:02:00,99.3,99.3,99.295,99.295,46,2745
20180817,11:03:00,99.295,99.3,99.29,99.295,26,2750
20180817,11:04:00,99.29,99.29,99.29,99.29,27,2771
20180817,11:05:00,99.29,99.3,99.29,99.3,8,2769
20180817,11:06:00,99.305,99.305,99.305,99.305,5,2767
20180817,11:08:00,99.3,99.305,99.3,99.305,6,2771
20180817,11:11:00,99.3,99.3,99.295,99.295,17,2771
20180817,11:12:00,99.3,99.3,99.295,99.295,14,2773
20180817,11:13:00,99.3,99.3,99.3,99.3,8,2773
20180817,11:14:00,99.3,99.3,99.28,99.28,75,2756
20180817,11:15:00,99.28,99.285,99.28,99.285,7,2753
20180817,11:16:00,99.285,99.285,99.285,99.285,2,2754
20180817,11:17:00,99.28,99.28,99.27,99.275,17,2750
20180817,11:18:00,99.275,99.275,99.265,99.265,33,2743
20180817,11:19:00,99.265,99.27,99.25,99.255,79,2712
20180817,11:20:00,99.25,99.26,99.25,99.26,44,2698
20180817,11:21:00,99.255,99.255,99.245,99.245,30,2694
20180817,11:22:00,99.24,99.255,99.24,99.255,18,2685
20180817,11:23:00,99.25,99.255,99.245,99.255,10,2684
20180817,11:24:00,99.255,99.265,99.255,99.265,25,2692
20180817,11:25:00,99.265,99.27,99.245,99.245,37,2704
20180817,11:26:00,99.24,99.24,99.23,99.235,69,2700
20180817,11:27:00,99.24,99.245,99.24,99.245,34,2721
20180817,11:28:00,99.25,99.26,99.245,99.25,10,2718
20180817,11:29:00,99.25,99.25,99.25,99.25,20,2720
20180817,13:00:00,99.21,99.22,99.2,99.2,137,2759
20180817,13:01:00,99.2,99.2,99.185,99.19,57,2770
